what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266642261046
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266642263203
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266642269906
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266642271250
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266642277312
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266642281718
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266642290875
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266642290953
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.add.javadoc.comment",1266642290953
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266642293437
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266642305968
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1266642307546
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266642311593
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266642311593
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1266642314593
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266642323343
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1266642337640
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266642341515
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266642357000
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266642357109
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266642357187
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266642364156
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266642369328
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266642376703
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266642378703
