what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1266643040000
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266643040000
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266643041296
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266643041375
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1266643047390
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1266643049953
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266643049953
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266643061250
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266643070171
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266643070265
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266643070343
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266643101062
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266643101078
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266643102703
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266643102781
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.add.javadoc.comment",1266643102781
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266643138812
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266643138875
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.add.javadoc.comment",1266643138890
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266643145312
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266643145375
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266643170218
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266643170281
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.add.javadoc.comment",1266643170281
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266643185734
