what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1266643325468
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1266643328328
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266643328328
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266643342875
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266643351000
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266643351109
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266643351171
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266643372578
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266643372656
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.add.javadoc.comment",1266643372656
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266643376468
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266643376562
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266643399187
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266643399218
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266643401078
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266643401140
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.add.javadoc.comment",1266643401140
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266643418843
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266643418921
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.add.javadoc.comment",1266643418937
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266643435734
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266643435812
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.add.javadoc.comment",1266643435812
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1266643437187
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1266643438859
