what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266643901937
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266643902031
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266643902093
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266643920031
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266643920109
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.add.javadoc.comment",1266643920109
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266643922796
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266643922890
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266643948484
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266643948546
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266643949515
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266643949593
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.add.javadoc.comment",1266643949593
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266643966265
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266643966343
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.add.javadoc.comment",1266643966343
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266643982328
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266643982406
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.add.javadoc.comment",1266643982406
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1266643983734
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1266643985781
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266643985781
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266643990687
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266644000578
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266644000687
