what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.php.debug.core,2.1.1.v20090914-1400,"org.eclipse.php.debug.core",1266331390406
started,bundle,org.eclipse.php.debug.daemon,2.1.1.v20090707-1108,"org.eclipse.php.debug.daemon",1266331390406
started,bundle,org.eclipse.php.debug.ui,2.1.1.v20090714-1338,"org.eclipse.php.debug.ui",1266331390406
started,bundle,org.eclipse.php.server.core,2.1.1.v20090707-1108,"org.eclipse.php.server.core",1266331390406
started,bundle,org.eclipse.php.ui,2.1.1.v20090914-1400,"org.eclipse.php.ui",1266331390406
started,bundle,org.eclipse.mylyn.bugzilla.core,3.3.1.v20091215-0000-e3x,"org.eclipse.mylyn.bugzilla.core",1266331390406
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.3.1.v20091215-0000-e3x,"org.eclipse.mylyn.bugzilla.ui",1266331390406
started,bundle,org.eclipse.mylyn.commons.net,3.3.0.v20091013-0200-e3x,"org.eclipse.mylyn.commons.net",1266331390406
started,bundle,org.eclipse.mylyn.commons.ui,3.3.1.v20091215-0000-e3x,"org.eclipse.mylyn.commons.ui",1266331390406
started,bundle,org.eclipse.mylyn.context.core,3.3.1.v20091215-0000-e3x,"org.eclipse.mylyn.context.core",1266331390406
started,bundle,org.eclipse.mylyn.monitor.ui,3.3.1.v20091215-0000-e3x,"org.eclipse.mylyn.monitor.ui",1266331390406
started,bundle,org.eclipse.mylyn.context.ui,3.3.1.v20091215-0000-e3x,"org.eclipse.mylyn.context.ui",1266331390406
os,sysinfo,,,"win32",1266331390406
arch,sysinfo,,,"x86",1266331390406
ws,sysinfo,,,"win32",1266331390406
locale,sysinfo,,,"en_US",1266331390406
processors,sysinfo,,,"2",1266331390406
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1266331390406
java.runtime.version,sysinfo,,,"1.6.0_16-b01",1266331390406
java.specification.name,sysinfo,,,"Java Platform API Specification",1266331390406
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1266331390406
java.specification.version,sysinfo,,,"1.6",1266331390406
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1266331390406
java.version,sysinfo,,,"1.6.0_16",1266331390406
java.vm.info,sysinfo,,,"mixed mode",1266331390406
