what,kind,bundleId,bundleVersion,description,time
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266643438859
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266643445765
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266643455796
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266643455890
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266643455968
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266643481875
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266643481921
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266643486484
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266643486562
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.add.javadoc.comment",1266643486562
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266643506546
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266643506625
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.add.javadoc.comment",1266643506625
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266643510859
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266643510890
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266643533953
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266643534031
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.add.javadoc.comment",1266643534031
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266643575593
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266643575671
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.add.javadoc.comment",1266643575687
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1266643578156
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1266643581859
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266643581859
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266643590421
